955689	  386.5	  358.9	  198.0	... 	 3556.0	 3060.0	  632.0 .............
955691	  391.1	  358.3	  198.0	... 	 3556.0	 3060.0	  632.0 .............
955693	  398.9	  358.0	  198.0	... 	 3556.0	 3060.0	  632.0 .............
955695	  411.5	  358.4	  198.0	... 	 3556.0	 3060.0	  632.0 .............
955697	  428.3	  359.0	  198.0	... 	 3556.0	 3060.0	  632.0 .............
955699	  449.2	  360.8	  198.0	... 	 3557.0	 3060.0	  632.0 .............
955701	  473.1	  361.8	  198.0	... 	 3557.0	 3060.0	  631.9 .............
955703	  499.9	  362.2	  198.0	... 	 3557.0	 3060.0	  631.9 .............
955705	  527.5	  362.3	  199.0	... 	 3557.0	 3060.0	  631.9 .............
955707	  552.8	  362.1	  199.0	... 	 3557.0	 3060.0	  631.9 .............
955709	  573.5	  360.5	  200.0	... 	 3557.0	 3060.0	  631.9 .............
955711	  589.7	  358.8	  200.0	... 	 3557.0	 3060.0	  631.9 .............
ESACC R  955689	955711	24	  386.5	  358.9	  589.7	  358.8	   3.73	    236
SFIX R   955713
955713	  601.4	  357.0	  200.0	... 	 3557.0	 3060.0	  631.9 .............
955715	  608.0	  355.9	  199.0	... 	 3557.0	 3060.0	  631.9 .............
955717	  609.6	  355.2	  199.0	... 	 3558.0	 3060.0	  631.9 .............
955719	  607.9	  354.6	  198.0	... 	 3558.0	 3060.0	  631.9 .............
955721	  603.9	  353.9	  198.0	... 	 3558.0	 3060.0	  631.9 .............
955723	  598.6	  354.1	  198.0	... 	 3559.0	 3061.0	  631.9 .............
955725	  593.2	  354.4	  197.0	... 	 3559.0	 3061.0	  631.9 .............
955727	  587.3	  355.1	  197.0	... 	 3559.0	 3061.0	  631.9 .............
955729	  582.4	  356.0	  197.0	... 	 3560.0	 3061.0	  631.9 .............
955731	  579.0	  357.3	  198.0	... 	 3560.0	 3061.0	  631.9 .............
955733	  575.6	  358.5	  198.0	... 	 3560.0	 3062.0	  631.9 .............
955735	  573.7	  360.0	  198.0	... 	 3560.0	 3062.0	  631.9 .............
955737	  573.4	  361.5	  198.0	... 	 3561.0	 3062.0	  631.8 .............
955739	  573.1	  362.8	  198.0	... 	 3561.0	 3062.0	  631.8 .............
955741	  573.3	  363.8	  199.0	... 	 3561.0	 3062.0	  631.8 .............
955743	  573.3	  364.6	  199.0	... 	 3562.0	 3062.0	  631.8 .............
955745	  573.6	  365.7	  199.0	... 	 3562.0	 3063.0	  631.8 .............
955747	  574.0	  366.8	  199.0	... 	 3562.0	 3063.0	  631.8 .............
955749	  575.0	  368.2	  199.0	... 	 3563.0	 3063.0	  631.8 .............
955751	  575.6	  369.5	  200.0	... 	 3563.0	 3063.0	  631.7 .............
955753	  576.3	  370.8	  200.0	... 	 3563.0	 3063.0	  631.7 .............
955755	  576.9	  372.0	  199.0	... 	 3564.0	 3063.0	  631.7 .............
955757	  578.0	  373.2	  199.0	... 	 3564.0	 3063.0	  631.6 .............
955759	  579.1	  373.7	  199.0	... 	 3564.0	 3063.0	  631.6 .............
955761	  579.9	  374.3	  199.0	... 	 3564.0	 3064.0	  631.6 .............
955763	  580.0	  374.6	  199.0	... 	 3565.0	 3064.0	  631.5 .............
955765	  580.2	  374.8	  199.0	... 	 3566.0	 3064.0	  631.5 .............
955767	  580.6	  375.5	  199.0	... 	 3566.0	 3064.0	  631.5 .............
955769	  581.0	  376.2	  199.0	... 	 3566.0	 3064.0	  631.4 .............
955771	  581.3	  376.9	  199.0	... 	 3567.0	 3065.0	  631.4 .............
955773	  581.5	  377.6	  199.0	... 	 3567.0	 3065.0	  631.3 .............
955775	  581.7	  378.3	  199.0	... 	 3567.0	 3065.0	  631.3 .............
955777	  581.9	  379.0	  199.0	... 	 3567.0	 3065.0	  631.3 .............
955779	  582.1	  379.6	  199.0	... 	 3567.0	 3065.0	  631.2 .............
955781	  582.1	  379.5	  199.0	... 	 3568.0	 3066.0	  631.2 .............
955783	  582.1	  379.0	  199.0	... 	 3568.0	 3066.0	  631.2 .............
955785	  582.1	  378.5	  199.0	... 	 3568.0	 3066.0	  631.2 .............
955787	  582.2	  377.8	  199.0	... 	 3569.0	 3066.0	  631.2 .............
955789	  582.3	  377.1	  199.0	... 	 3569.0	 3066.0	  631.2 .............
955791	  582.9	  376.4	  199.0	... 	 3569.0	 3067.0	  631.2 .............
955793	  583.4	  375.5	  199.0	... 	 3570.0	 3067.0	  631.2 .............
955795	  583.9	  374.7	  199.0	... 	 3570.0	 3067.0	  631.2 .............
955797	  584.4	  374.1	  199.0	... 	 3570.0	 3067.0	  631.2 .............
955799	  584.9	  373.4	  199.0	... 	 3571.0	 3068.0	  631.2 .............
955801	  585.4	  372.3	  198.0	... 	 3571.0	 3068.0	  631.2 .............
955803	  586.1	  370.1	  198.0	... 	 3571.0	 3068.0	  631.2 .............
955805	  586.3	  367.9	  197.0	... 	 3572.0	 3068.0	  631.2 .............
955807	  586.6	  365.8	  197.0	... 	 3573.0	 3069.0	  631.2 .............
955809	  587.2	  364.0	  196.0	... 	 3573.0	 3069.0	  631.2 .............
955811	  587.7	  362.2	  196.0	... 	 3573.0	 3069.0	  631.2 .............
955813	  588.2	  360.7	  195.0	... 	 3574.0	 3069.0	  631.2 .............
955815	  589.0	  359.5	  195.0	... 	 3574.0	 3069.0	  631.2 .............
955817	  589.6	  359.5	  195.0	... 	 3575.0	 3070.0	  631.2 .............
